0,city_ascii,lat,long,country,population
13476,Klodzko,50.4378,16.6528,Poland,27193
13477,Lumberton,34.6312,-79.0186,United States,28279
13478,Leimen,49.3481,8.6911,Germany,26968
13479,Alga,49.9032,57.335,Kazakhstan,28267
13480,Safaja,26.7517,33.9344,Egypt,28261
13481,Bad Neuenahr-Ahrweiler,50.5447,7.1133,Germany,28251
13482,Benicia,38.0725,-122.1525,United States,28240
13483,Ban Chang,12.7209,101.0669,Thailand,27668
13484,Jacksonville,34.8807,-92.1302,United States,28235
13485,Capljina,43.11,17.7,Bosnia And Herzegovina,28122
13486,Villa Luvianos,18.92,-100.2983,Mexico,28215
13487,Rockledge,28.3201,-80.732,United States,28227
13488,Honcho,41.8958,140.6944,Japan,28080
13489,Henderson,37.8397,-87.5798,United States,28207
13490,Rapperswil-Jona,47.2286,8.8317,Switzerland,26989
13491,Oktyabr'sk,49.4731,57.4449,Kazakhstan,28196
13492,Itako,35.9472,140.5553,Japan,27807
13493,Graham,47.0407,-122.2756,United States,28194
13494,Centre Wellington,43.7,-80.3667,Canada,28191
13495,Ancud,-41.8682,-73.8287,Chile,28162
13496,Bo`ka,40.8111,69.1942,Uzbekistan,28000
13497,Monterey,36.5922,-121.8807,United States,28178
13498,Arqalyq,50.2486,66.9114,Kazakhstan,28169
13499,Converse,29.5091,-98.3084,United States,28171
13500,Khrestivka,48.15,38.3667,Ukraine,28149
13501,Vestal,42.0492,-76.026,United States,28162
13502,Granite City,38.7292,-90.1266,United States,28158
13503,Saugus,42.4681,-71.0145,United States,28158
13504,Llallagua,-18.4231,-66.5856,Bolivia,28069
13505,Aberdeen,45.4646,-98.468,United States,28134
13506,Perry Hall,39.4067,-76.4781,United States,28129
13507,Illkirch-Graffenstaden,48.53,7.72,France,26780
13508,Gaoua,10.325,-3.174,Burkina Faso,28023
13509,Nallihan,40.1859,31.3508,Turkey,28091
13510,Tara,56.8753,74.4136,Russia,28099
13511,Khulm,36.6833,67.6833,Afghanistan,28078
13512,Xochistlahuaca,16.7914,-98.2419,Mexico,28089
13513,Branford,41.2841,-72.7981,United States,28094
13514,Yukon,35.5201,-97.7639,United States,28084
13515,Kushva,58.2833,59.7333,Russia,28060
13516,Villazon,-22.091,-65.596,Bolivia,28045
13517,South Laurel,39.0603,-76.8456,United States,28048
13518,Ballina,-28.8333,153.5333,Australia,26381
13519,Taree,-31.9,152.45,Australia,26381
13520,Sorochinsk,52.4333,53.15,Russia,27547
13521,Sonora,37.9819,-120.3828,United States,28035
13522,Kuaidamao,41.68,125.75,China,27227
13523,Kasangulu,-4.5796,15.18,Congo (Kinshasa),27961
13524,West Windsor,40.2897,-74.6267,United States,28007
13525,Takahagi,36.7136,140.7097,Japan,27863
13526,Baesweiler,50.9,6.1833,Germany,27033
13527,Chios,38.3725,26.1375,Greece,26850
13528,Camiri,-20.05,-63.52,Bolivia,27961
13529,Kriens,47.0344,8.28,Switzerland,26997
13530,Imatra,61.1931,28.7764,Finland,27835
13531,Kholmsk,47.0403,142.0431,Russia,27954
13532,Wisconsin Rapids,44.3927,-89.8265,United States,27966
13533,Nochistlan de Mejia,21.3642,-102.8464,Mexico,27932
13534,San Martin de los Andes,-40.1667,-71.35,Argentina,27956
13535,Dembi Dolo,8.5333,34.8,Ethiopia,27780
13536,Galt,38.2693,-121.3,United States,27954
13537,Mocimboa,-11.3196,40.35,Mozambique,27909
13538,Hutto,30.5373,-97.5516,United States,27947
13539,Forest Hills,42.9577,-85.4895,United States,27947
13540,Sundern,51.3167,8,Germany,27802
13541,Jaguarao,-32.5658,-53.3758,Brazil,27931
13542,Bixby,35.9454,-95.8773,United States,27944
13543,Hobart,41.5139,-87.2729,United States,27939
13544,Tlalpujahua de Rayon,19.805,-100.1744,Mexico,27788
13545,Oakdale,44.9876,-92.9641,United States,27933
13546,Sabaneta,8.7522,-69.9325,Venezuela,27850
13547,Sunbury,40.8617,-76.7874,United States,27921
13548,Dakovo,45.3,18.4,Croatia,27745
13549,Bolobo,-2.16,16.24,Congo (Kinshasa),27862
13550,Hadishahr,38.8478,45.6622,Iran,27842
13551,Topki,55.2833,85.6167,Russia,27860
13552,Vyshhorod,50.5833,30.5,Ukraine,27825
13553,Salinas Victoria,25.9667,-100.3,Mexico,27848
13554,Atlautla,19,-98.7167,Mexico,27663
13555,Zolotonosha,49.6833,32.0333,Ukraine,27847
13556,Ormskirk,53.5665,-2.8869,United Kingdom,27343
13557,Newtown,41.3988,-73.2927,United States,27853
13558,Fuman,37.2239,49.3125,Iran,27763
13559,New Smyrna Beach,29.0249,-80.9651,United States,27843
13560,Westport,41.1428,-73.3475,United States,27840
13561,Tualatin,45.3772,-122.7746,United States,27837
13562,Neustadt,48.8111,9.3656,Germany,26987
13563,Fridley,45.0841,-93.2595,United States,27826
13564,Maloyaroslavets,55,36.4667,Russia,27791
13565,Zakopane,49.2994,19.9519,Poland,27490
13566,East Chicago,41.6484,-87.4536,United States,27817
13567,Ofaqim,31.2833,34.6167,Israel,27771
13568,Awara,36.2114,136.2289,Japan,27577
13569,Kirkwood,38.5788,-90.4203,United States,27807
13570,San Martin Hidalgo,20.435,-103.9286,Mexico,27777
13571,Mechernich,50.6,6.65,Germany,27598
13572,'Araba,32.8511,35.3386,Israel,27000
13573,Arnstadt,50.8342,10.9464,Germany,27304
13574,Littlehampton,50.8094,-0.5409,United Kingdom,27795
13575,Havran,39.5583,27.0983,Turkey,27741
13576,Sanger,36.699,-119.5575,United States,27777
13577,Mananjary,-21.2167,48.3333,Madagascar,27686
13578,Jarrow,54.9797,-1.4804,United Kingdom,27526
13579,Morgan City,29.7041,-91.192,United States,27728
13580,Ramsey,45.2617,-93.4494,United States,27721
13581,Ruston,32.5329,-92.6363,United States,27717
13582,Jeffersontown,38.2048,-85.5701,United States,27715
13583,Glen Ellyn,41.8667,-88.0629,United States,27714
13584,Zarechnyy,56.8167,61.3167,Russia,27617
13585,Bandipura,34.4225,74.6375,India,27482
13586,Borsa,47.6553,24.6631,Romania,27611
13587,Canon City,38.443,-105.2203,United States,27676
13588,Lichtenburg,-26.15,26.1667,South Africa,26338
13589,Monticello,45.298,-93.7984,United States,27665
13590,Oktyabr'sk,53.1667,48.6667,Russia,26438
13591,Ashtabula,41.8806,-80.7984,United States,27645
13592,Wiesloch,49.2942,8.6983,Germany,26758
13593,Ban Nong Sam Rong,17.4514,102.765,Thailand,27354
13594,Danvers,42.574,-70.9494,United States,27631
13595,Oroshaza,46.5678,20.6428,Hungary,27492
13596,Bridgewater,41.9728,-70.9749,United States,27619
13597,Mint Hill,35.1782,-80.6533,United States,27617
13598,Jarinu,-23.1014,-46.7283,Brazil,27473
13599,Neptune,40.2105,-74.0539,United States,27591
13600,Panauti,27.5833,85.5167,Nepal,27358
13601,Stratford-upon-Avon,52.1928,-1.7064,United Kingdom,27445
13602,Tongyangdao,41.7676,109.9711,China,27476
13603,Milton,42.2413,-71.0844,United States,27568
13604,Jaszbereny,47.5,19.9167,Hungary,27439
13605,Neckarsulm,49.1917,9.2244,Germany,26492
13606,Geilenkirchen,50.9653,6.1194,Germany,27214
13607,Bidur,27.89,85.1597,Nepal,26750
13608,Ipsala,40.9181,26.3831,Turkey,27498
13609,Santa Rita do Passa Quatro,-21.71,-47.4778,Brazil,27502
13610,Ashford,51.434,-0.464,United Kingdom,27382
13611,Miramas,43.5822,5.0019,France,26470
13612,Gawler,-34.5981,138.745,Australia,26472
13613,Statesville,35.7842,-80.8714,United States,27528
13614,Kathu,7.9112,98.3475,Thailand,26078
13615,Short Pump,37.6549,-77.6201,United States,27526
13616,Queensbury,43.3568,-73.6765,United States,27525
13617,Verkhniy Ufaley,56.05,60.2333,Russia,27498
13618,Sena Madureira,-9.07,-68.67,Brazil,26192
13619,Gloversville,43.0491,-74.3465,United States,27512
13620,Santiago de Tolu,9.5358,-75.572,Colombia,27390
13621,Summerlin South,36.1242,-115.3324,United States,27506
13622,Chillan Viejo,-36.6229,-72.1317,Chile,27359
13623,Gladstone,39.2133,-94.5593,United States,27489
13624,Rambouillet,48.6444,1.8308,France,26736
13625,Bielsk Podlaski,52.7667,23.2,Poland,26493
13626,Spring Township,40.3037,-76.0263,United States,27463
13627,East Grinstead,51.129,-0.007,United Kingdom,26383
13628,Qorday,43.0369,74.7114,Kazakhstan,27443
13629,Fremont,41.4396,-96.4879,United States,27456
13630,Laranjal Paulista,-23.0506,-47.8376,Brazil,27384
13631,Rheinbach,50.6256,6.9491,Germany,27063
13632,Garfield Heights,41.4199,-81.6038,United States,27448
13633,Maryborough,-25.5375,152.7019,Australia,27282
13634,Seneca,34.6815,-82.9609,United States,27439
13635,Overath,50.95,7.3,Germany,27040
13636,Zempoala,19.9167,-98.6667,Mexico,27333
13637,Thatcham,51.405,-1.264,United Kingdom,26217
13638,Vilyeyka,54.4833,26.9167,Belarus,27400
13639,Klosterneuburg,48.3042,16.3167,Austria,27058
13640,Whitehall,40.6571,-75.5046,United States,27404
13641,Bakhchysaray,44.7528,33.8608,Ukraine,27351
13642,Lansing,41.5648,-87.5462,United States,27402
13643,Aschersleben,51.75,11.4667,Germany,27220
13644,Huaquechula,18.7667,-98.55,Mexico,26114
13645,Millville,39.3903,-75.0561,United States,27391
13646,Monroeville,40.4262,-79.7605,United States,27380
13647,Miyanaga,33.7236,130.6667,Japan,27182
13648,Tarui,35.3703,136.5269,Japan,26896
13649,Saint-Constant,45.37,-73.57,Canada,27359
13650,St. Helens,45.8571,-122.8164,United States,27353
13651,Lunel,43.6778,4.1361,France,26239
13652,Biarritz,43.48,-1.56,France,25404
13653,Bergerac,44.85,0.48,France,26833
13654,Andenne,50.4833,5.1,Belgium,27017
13655,Paragould,36.0555,-90.5149,United States,27328
13656,Pemberton,39.9562,-74.6,United States,27327
13657,Gonesse,48.9875,2.4494,France,25999
13658,Atitalaquia,20.0583,-99.2208,Mexico,26904
13659,Shingu,33.7167,136,Japan,27214
13660,Grimsby,43.2,-79.55,Canada,27314
13661,Tepehuacan de Guerrero,21.0131,-98.8442,Mexico,27240
13662,Grodzisk Mazowiecki,52.1039,20.6337,Poland,26881
13663,East Windsor,40.2606,-74.5295,United States,27294
13664,Heiligenhaus,51.3265,6.971,Germany,26335
13665,Henin-Beaumont,50.4217,2.9508,France,26022
13666,Conchal,-22.33,-47.1728,Brazil,27132
13667,Deer Park,40.7623,-73.3219,United States,27273
13668,Horn Lake,34.9512,-90.0501,United States,27272
13669,Pereyaslav-Khmel'nyts'kyy,50.0661,31.4422,Ukraine,27088
13670,Orvault,47.2717,-1.6225,France,26355
13671,Oakleaf Plantation,30.1689,-81.8337,United States,27252
13672,Estarreja,40.75,-8.5667,Portugal,26997
13673,Prior Lake,44.7251,-93.4409,United States,27241
13674,Gubkinskiy,64.4333,76.5,Russia,27238
13675,Caboolture,-27.0667,152.967,Australia,26433
13676,Huntley,42.1599,-88.433,United States,27228
13677,Maple Valley,47.3659,-122.0368,United States,27202
13678,New Milford,41.6043,-73.4213,United States,27196
13679,San Agustin Tlaxiaca,20.1144,-98.8867,Mexico,27118
13680,Cavaillon,43.8375,5.0381,France,26641
13681,Oak Forest,41.6054,-87.7527,United States,27173
13682,Schloss Holte-Stukenbrock,51.8833,8.6167,Germany,26776
13683,Mayskiy,43.6333,44.0667,Russia,27074
13684,Glen Cove,40.8709,-73.6287,United States,27166
13685,Saumur,47.26,-0.0769,France,26734
13686,Wangen im Allgau,47.6858,9.8342,Germany,26905
13687,Szentes,46.6519,20.2572,Hungary,27080
13688,Colider,-10.8173,-55.4506,Brazil,27139
13689,West Islip,40.7097,-73.2971,United States,27149
13690,Sikonge,-5.6295,32.77,Tanzania,27113
13691,Otake,34.2381,132.2222,Japan,26796
13692,Kiskunhalas,46.4319,19.4883,Hungary,27017
13693,Shoreview,45.0842,-93.1358,United States,27130
13694,Windsor,38.5417,-122.8086,United States,27128
13695,Sterling,41.7995,-89.6956,United States,27127
13696,Bernards,40.6761,-74.5678,United States,27114
13697,Hennigsdorf,52.6378,13.2036,Germany,26272
13698,Sens,48.1975,3.2877,France,25935
13699,Ronse,50.75,3.6,Belgium,26337
13700,Tlaxcoapan,20.0953,-99.22,Mexico,26758
13701,Sol'-Iletsk,51.1667,54.9833,Russia,27085
13702,Colleyville,32.8913,-97.1486,United States,27091
13703,Wilmette,42.0771,-87.7282,United States,27089
13704,Plum,40.5024,-79.7496,United States,27087
13705,Mount Pleasant,42.7129,-87.8875,United States,27082
13706,Libenge,3.6604,18.62,Congo (Kinshasa),27053
13707,Dodge City,37.761,-100.0183,United States,27080
13708,Stafford,39.7049,-74.2643,United States,27073
13709,Pamidi,14.95,77.5833,India,26886
13710,Amatepec,18.65,-100.15,Mexico,27026
13711,Ruzomberok,49.0786,19.3083,Slovakia,26854
13712,McHenry,42.3388,-88.2931,United States,27061
13713,Burlington,42.5022,-71.2027,United States,27059
13714,Lohne,52.6667,8.2386,Germany,26762
13715,Kazincbarcika,48.2531,20.6456,Hungary,26337
13716,Waterville,44.5441,-69.6624,United States,27054
13717,Gradignan,44.7725,-0.6156,France,25552
13718,Walcz,53.2667,16.4667,Poland,26354
13719,Montbeliard,47.51,6.8,France,25395
13720,Norfolk,42.0327,-97.4208,United States,27032
13721,Shaker Heights,41.4744,-81.5496,United States,27027
13722,Xalatlaco,19.1811,-99.4164,Mexico,26865
13723,Teltow,52.4022,13.2706,Germany,25825
13724,Marcos Juarez,-32.7,-62.1,Argentina,27004
13725,New Windsor,41.4742,-74.1089,United States,27012
13726,Erie,40.0403,-105.0398,United States,27003
13727,Brownsburg,39.833,-86.3824,United States,27001
13728,Chaska,44.8164,-93.6092,United States,26989
13729,Aripuana,-9.17,-60.64,Brazil,26983
13730,Strausberg,52.5808,13.8814,Germany,26587
13731,Shelby,35.2904,-81.5451,United States,26973
13732,Karpinsk,59.7667,60,Russia,26957
13733,Uyuni,-20.4627,-66.824,Bolivia,26958
13734,Wakefield,42.5035,-71.0656,United States,26960
13735,Lauf,49.5103,11.2772,Germany,26515
13736,Leo,11.094,-2.098,Burkina Faso,26884
13737,Maryland Heights,38.7189,-90.4749,United States,26956
13738,Kamyshlov,56.85,62.7167,Russia,26444
13739,Magna,40.7634,-112.1599,United States,26949
13740,Xenia,39.6828,-83.9414,United States,26947
13741,Allen Park,42.2595,-83.2107,United States,26940
13742,Khanabad,36.6831,69.1636,Afghanistan,26803
13743,New Lenox,41.5097,-87.97,United States,26926
13744,Jaltenco,19.7511,-99.0931,Mexico,26359
13745,Pinarbasi,38.722,36.391,Turkey,26911
13746,Hanahan,32.9302,-80.0027,United States,26917
13747,Karasuk,53.7333,78.0333,Russia,26902
13748,Douglas,54.15,-4.4819,Isle Of Man,25000
13749,Hamminkeln,51.7319,6.5908,Germany,26739
13750,Kinston,35.2748,-77.5936,United States,26889
13751,Searcy,35.2418,-91.7351,United States,26889
13752,Saikaicho-kobago,32.9331,129.6431,Japan,26777
13753,Fern Down,50.81,-1.9,United Kingdom,26559
13754,Boisbriand,45.62,-73.83,Canada,26884
13755,Brzozow,49.6953,22.0194,Poland,26615
13756,Pacasmayo,-7.4003,-79.57,Peru,26125
13757,Doctor Mora,21.1425,-100.3192,Mexico,24976
13758,New London,41.3502,-72.1023,United States,26858
13759,Lamego,41.0833,-7.8667,Portugal,26691
13760,Bafoulabe,13.8064,-10.8322,Mali,26823
13761,Ocean,40.2519,-74.0392,United States,26821
13762,Dix Hills,40.8035,-73.337,United States,26819
13763,West Chicago,41.896,-88.2253,United States,26816
13764,Dyat'kovo,53.6,34.3333,Russia,26775
13765,Springettsbury,39.9907,-76.6736,United States,26815
13766,Novoaleksandrovsk,45.4933,41.2183,Russia,26761
13767,Saint-Dizier,48.6383,4.9497,France,26300
13768,La Garde,43.1256,6.0108,France,25126
13769,Obertshausen,50.0715,8.8482,Germany,24943
13770,Semiluki,51.6833,39.0333,Russia,26732
13771,Immokalee,26.4253,-81.4251,United States,26773
13772,McDonough,33.4399,-84.1509,United States,26768
13773,Sumperk,49.9653,16.9707,Czechia,25836
13774,Montreux,46.4333,6.9167,Switzerland,25984
13775,Piracaia,-23.0539,-46.3581,Brazil,26688
13776,Narasannapeta,18.4151,84.0447,India,26280
13777,Polysayevo,54.6,86.2833,Russia,26212
13778,Bayonet Point,28.3254,-82.6834,United States,26740
13779,West Linn,45.3669,-122.6399,United States,26736
13780,Weiterstadt,49.9,8.6,Germany,25975
13781,Cortland,42.6004,-76.1784,United States,26729
13782,Lemoore,36.2949,-119.7983,United States,26725
13783,Alvin,29.3871,-95.2933,United States,26723
13784,Bushey,51.6429,-0.3604,United Kingdom,25763
13785,Sarubetsu,42.9083,143.3561,Japan,26637
13786,Kirzhach,56.15,38.8667,Russia,26676
13787,Temescal Valley,33.7581,-117.4677,United States,26709
13788,Tubize,50.6928,4.205,Belgium,25914
13789,Nova Zagora,42.4903,26.0122,Bulgaria,26660
13790,Wappinger,41.59,-73.8918,United States,26699
13791,Hohen Neuendorf,52.6667,13.2831,Germany,26159
13792,Waynesboro,39.7525,-77.5822,United States,26694
13793,Krasnoarmeysk,56.1,38.1333,Russia,26519
13794,Betong,5.7731,101.0725,Thailand,26640
13795,Sosnogorsk,63.5833,53.9333,Russia,26670
13796,Segezha,63.7415,34.3222,Russia,26666
13797,Lebanon,43.6353,-72.2531,United States,26666
13798,Thomasville,35.8813,-80.0807,United States,26649
13799,Ilchester,39.2187,-76.7684,United States,26647
13800,Macka,40.8186,39.6136,Turkey,26626
13801,Temple Terrace,28.0437,-82.3774,United States,26639
13802,Lafayette,37.8919,-122.1189,United States,26638
13803,Kunisakimachi-tsurugawa,33.5653,131.7317,Japan,26549
13804,Coulsdon,51.3211,-0.1386,United Kingdom,25695
13805,Az Zabadani,33.7247,36.1003,Syria,26285
13806,Dal'nerechensk,45.9333,133.7333,Russia,26378
13807,Norco,33.9252,-117.5499,United States,26604
13808,Pirapozinho,-22.2753,-51.5,Brazil,26594
13809,Kirovsk,67.6142,33.6717,Russia,26581
13810,Khadbari,27.3667,87.2167,Nepal,26301
13811,Bolkhov,53.45,36,Russia,26570
13812,As Sanamayn,33.0711,36.1842,Syria,26268
13813,Shalqar,47.8333,59.6,Kazakhstan,26574
13814,Hermanus,-34.4167,19.3,South Africa,25153
13815,Dois Corregos,-22.3661,-48.3803,Brazil,26517
13816,Ureshinomachi-shimojuku,33.1278,130.06,Japan,26349
13817,Muhlacker,48.95,8.8392,Germany,26076
13818,Severoural'sk,60.15,59.9333,Russia,26543
13819,San Antonio del Sur,20.0569,-74.8078,Cuba,26509
13820,Congleton,53.162,-2.217,United Kingdom,26482
13821,La Union,-40.2952,-73.0822,Chile,26517
13822,Traralgon,-38.1958,146.5403,Australia,25485
13823,Heppenheim,49.6415,8.645,Germany,26023
13824,Vernon Hills,42.234,-87.9608,United States,26521
13825,Pearl,32.273,-90.0918,United States,26510
13826,Horsham,40.1993,-75.1665,United States,26495
13827,Nordenham,53.5,8.4667,Germany,26193
13828,Marquette,46.544,-87.4082,United States,26491
13829,Zirndorf,49.45,10.95,Germany,25596
13830,Omachi,36.5,137.85,Japan,26435
13831,Oltenita,44.0864,26.6364,Romania,24822
13832,Citrus Park,28.073,-82.5628,United States,26473
13833,Sedalia,38.7042,-93.2351,United States,26473
13834,Bessemer,33.3709,-86.9713,United States,26472
13835,Migdal Ha`Emeq,32.6786,35.2444,Israel,25600
13836,Butzbach,50.4367,8.6622,Germany,26197
13837,Selm,51.6833,7.4833,Germany,26011
13838,Uherske Hradiste,49.0698,17.4597,Czechia,25247
13839,Oldbury,52.505,-2.0159,United Kingdom,25488
13840,Aurillac,44.9261,2.4406,France,25499
13841,Vsetin,49.3387,17.9962,Czechia,25974
13842,Sangerhausen,51.4667,11.3,Germany,26297
13843,New Milton,50.76,-1.65,United Kingdom,25717
13844,Batavia,41.8479,-88.311,United States,26420
13845,Lower Providence,40.1485,-75.4267,United States,26418
13846,Topol'cany,48.55,18.1833,Slovakia,25492
13847,Kirovsk,59.8667,30.9833,Russia,26387
13848,West Milford,41.1062,-74.3913,United States,26409
13849,Ocuilan de Arteaga,19,-99.4,Mexico,26332
13850,Garden City,42.3244,-83.3412,United States,26408
13851,Ehingen an der Donau,48.2833,9.7236,Germany,26259
13852,Chanhassen,44.8544,-93.5621,United States,26389
13853,Ilha Solteira,-20.4272,-51.3436,Brazil,26344
13854,Daventry,52.26,-1.16,United Kingdom,25026
13855,Frauenfeld,47.5558,8.8964,Switzerland,25442
13856,Cabot,34.9768,-92.0274,United States,26352
13857,Bad Honnef am Rhein,50.645,7.2269,Germany,25816
13858,Pukekohe East,-37.195,174.9481,New Zealand,26300
13859,Ludwigsfelde,52.2997,13.2667,Germany,26112
13860,Kalfou,10.284,14.9298,Cameroon,26223
13861,Vicksburg,32.3173,-90.8868,United States,26340
13862,Karoi,-16.8196,29.68,Zimbabwe,25030
13863,Bingen am Rhein,49.9669,7.895,Germany,25659
13864,Kluczbork,50.9833,18.2167,Poland,26164
13865,Mahwah,41.0816,-74.1856,United States,26325
13866,Schleswig,54.5153,9.5697,Germany,25276
13867,Ayorou,14.7318,0.9195,Niger,26290
13868,Farafangana,-22.8166,47.8332,Madagascar,24764
13869,Brawley,32.9783,-115.5287,United States,26309
13870,Bouknadel,34.1245,-6.748,Morocco,25255
13871,Geretsried,47.8667,11.4667,Germany,25275
13872,Neenah,44.167,-88.4764,United States,26300
13873,Perevalsk,48.4333,38.8167,Ukraine,26132
13874,Snoqualmie,47.5293,-121.8412,United States,26289
13875,Holbrook,40.7944,-73.0707,United States,26286
13876,Montemor-o-Velho,40.1667,-8.6833,Portugal,26171
13877,Labytnangi,66.65,66.4,Russia,26281
13878,Troy,40.0436,-84.2191,United States,26281
13879,West Odessa,31.8388,-102.4996,United States,26278
13880,Hercules,38.0064,-122.2564,United States,26276
13881,Semirom,31.4142,51.5694,Iran,26260
13882,Lake City,30.1901,-82.647,United States,26271
13883,Lochearn,39.346,-76.7307,United States,26271
13884,Upper Dublin,40.1502,-75.1813,United States,26269
13885,Bishop Auckland,54.6566,-1.6768,United Kingdom,25455
13886,Wethersfield,41.7013,-72.6703,United States,26267
13887,Paramus,40.9455,-74.0712,United States,26264
13888,Lindau,47.5458,9.6839,Germany,25490
13889,Greenville,33.1116,-96.1098,United States,26261
13890,Elefsina,38.0414,23.5453,Greece,24910
13891,Okeechobee,27.2414,-80.8298,United States,26256
13892,La Teste-de-Buch,44.62,-1.1457,France,26078
13893,Vierzon,47.2225,2.0694,France,25903
13894,Malyn,50.7689,29.27,Ukraine,26204
13895,Sasovo,54.35,41.9167,Russia,25177
13896,Swiecie,53.4167,18.4333,Poland,26026
13897,Edgewood,39.421,-76.2968,United States,26219
13898,Wilmslow,53.325,-2.239,United Kingdom,24497
13899,Tavira,37.1309,-7.6506,Portugal,26167
13900,North Kingstown,41.5687,-71.4629,United States,26207
13901,Yuanchang,23.642,120.323,Taiwan,25840
13902,Conception Bay South,47.5167,-52.9833,Canada,26199
13903,Pfaffenhofen,48.5333,11.5167,Germany,25917
13904,Kulmbach,50.1,11.4333,Germany,25915
13905,Lice,38.4549,40.6519,Turkey,26163
13906,Puerto Varas,-41.3178,-72.9827,Chile,26172
13907,Muscatine,41.4196,-91.068,United States,26168
13908,Novopavlovsk,43.9636,43.6394,Russia,26106
13909,Boone,36.2111,-81.6668,United States,26146
13910,Moscow,46.7307,-116.9986,United States,26145
13911,Oum Hadjer,13.2833,19.6833,Chad,26136
13912,Libourne,44.92,-0.24,France,24845
13913,Toktogul,41.8826,72.9372,Kyrgyzstan,26115
13914,Santiago Papasquiaro,25.0439,-105.4192,Mexico,26121
13915,Sebastian,27.7882,-80.4813,United States,26118
13916,Northport,33.2589,-87.5984,United States,26115
13917,Helmstedt,52.2281,11.0106,Germany,25728
13918,Mizdah,31.4337,12.9833,Libya,26107
13919,Saint-Bruno-de-Montarville,45.5333,-73.35,Canada,26107
13920,Natchez,31.5437,-91.3867,United States,26095
13921,Zacualtipan,20.65,-98.65,Mexico,25987
13922,Sankt Wendel,49.4667,7.1667,Germany,25862
13923,Winchester,38.0017,-84.1907,United States,26083
13924,Odemira,37.5833,-8.6333,Portugal,26066
13925,Itai,-23.4178,-49.0906,Brazil,26042
13926,Zavodoukovsk,56.5,66.55,Russia,26048
13927,Traun,48.2217,14.2397,Austria,24477
13928,Saintes,45.7464,-0.6333,France,25470
13929,Kamo,37.6667,139.0333,Japan,25855
13930,Puerto Piritu,10.0667,-65.05,Venezuela,25981
13931,East St. Louis,38.6156,-90.1304,United States,26047
13932,Sachse,32.9726,-96.5793,United States,26046
13933,Tinipuka,-4.5496,136.89,Indonesia,26021
13934,Yamagata,35.5061,136.7814,Japan,25919
13935,Friedrichsdorf,50.2569,8.6418,Germany,25194
13936,Diapaga,12.077,1.796,Burkina Faso,26013
13937,Achern,48.6314,8.0739,Germany,25630
13938,Paris,33.6688,-95.546,United States,26010
13939,Haines City,28.11,-81.6157,United States,26009
13940,Tono,39.3275,141.5336,Japan,25974
13941,Mason City,43.1487,-93.1998,United States,26005
13942,Salamina,37.9333,23.5,Greece,25370
13943,Marshalltown,42.0341,-92.9067,United States,25994
13944,Kurchaloy,43.2019,46.0881,Russia,25672
13945,Kimovsk,53.9667,38.5333,Russia,25951
13946,Montgomery Township,40.2411,-75.2319,United States,25984
13947,Superior,46.6941,-92.0823,United States,25977
13948,Mansfield,41.7892,-72.2287,United States,25977
13949,Timberwood Park,29.6994,-98.4838,United States,25976
13950,Karlovo,42.643,24.8053,Bulgaria,25919
13951,Marmara Ereglisi,40.9697,27.9553,Turkey,25873
13952,Pantelimon,44.4528,26.2036,Romania,25596
13953,Alamos,27.0275,-108.94,Mexico,24493
13954,Medina,41.1358,-81.8694,United States,25956
13955,Conway,33.8399,-79.0424,United States,25956
13956,Barberton,41.0094,-81.6038,United States,25953
13957,Espanola,36.0041,-106.0669,United States,25952
13958,Koko,11.4232,4.517,Nigeria,25792
13959,Armidale,-30.5,151.65,Australia,24504
13960,San Vicente de Canete,-13.0833,-76.4,Peru,25829
13961,Cuajinicuilapa,16.4717,-98.4153,Mexico,25922
13962,Newport,50.701,-1.2883,United Kingdom,25496
13963,Ishii,34.0747,134.4406,Japan,25066
13964,Malangawa,26.8667,85.5667,Nepal,25102
13965,Wetzikon,47.3208,8.7931,Switzerland,24452
13966,Rock Springs,41.5951,-109.2238,United States,25913
13967,Wagrowiec,52.8,17.2,Poland,24529
13968,Plainview,40.7832,-73.4732,United States,25902
13969,Neiba,18.4666,-71.4166,Dominican Republic,25731
13970,Mercer Island,47.5661,-122.232,United States,25894
13971,Lubbecke,52.3081,8.6231,Germany,25490
13972,Heber,40.5068,-111.3984,United States,25877
13973,White Bear Lake,45.0657,-93.015,United States,25875
13974,Roth,49.2461,11.0911,Germany,25593
13975,Chester-le-Street,54.8594,-1.5699,United Kingdom,24227
13976,Verl,51.8831,8.5167,Germany,25498
13977,Cochrane,51.189,-114.467,Canada,25853
13978,Blagnac,43.6364,1.3906,France,24517
13979,Laurel,31.6956,-89.1448,United States,25844
13980,Wall,40.1674,-74.0974,United States,25836
13981,Villanueva de la Serena,38.9739,-5.8003,Spain,25667
13982,Yany Kapu,45.9675,33.8003,Ukraine,25769
13983,Broadstairs,51.3589,1.4394,United Kingdom,24903
13984,South Windsor,41.8353,-72.5733,United States,25823
13985,Huejotzingo,19.1594,-98.4073,Mexico,25684
13986,Kireyevsk,53.9333,37.9333,Russia,25741
13987,Merrimack,42.8547,-71.5188,United States,25815
13988,Haskoy,38.6864,41.6936,Turkey,25749
13989,Velingrad,42.0267,23.991,Bulgaria,25764
13990,Surgidero de Batabano,22.6986,-82.2939,Cuba,25664
13991,Pereira Barreto,-20.6383,-51.1092,Brazil,25767
