0,city_ascii,lat,long,country,population
19475,Eunice,30.4904,-92.4191,United States,11269
19474,Lighthouse Point,26.2785,-80.0891,United States,11270
19473,Lunenburg,42.5897,-71.7199,United States,11271
19469,Gardnerville Ranchos,38.8872,-119.7426,United States,11274
19466,Canyon Lake,33.6885,-117.2621,United States,11280
19465,Hartsville,36.3921,-86.1568,United States,11284
19464,Celina,40.5551,-84.5629,United States,11285
19463,Leicester,42.24,-71.912,United States,11286
19458,New Britain,40.3084,-75.2069,United States,11292
19457,Lakeville,41.831,-70.9594,United States,11293
19456,Lake Morton-Berrydale,47.3325,-122.1032,United States,11295
19455,Groton,42.6137,-71.5614,United States,11301
19453,Granby,41.9694,-72.8346,United States,11305
19448,Amherst,42.8705,-71.6068,United States,11310
19449,North Vernon,39.017,-85.6317,United States,11310
19446,Bradford,41.9604,-78.6414,United States,11311
19445,Beachwood,39.9286,-74.2023,United States,11312
19442,Urbana,40.1085,-83.7542,United States,11313
19439,Port Salerno,27.1461,-80.1895,United States,11317
19440,Haddonfield,39.8955,-75.0346,United States,11317
19437,Evanston,41.2602,-110.9646,United States,11319
19438,Mountain Top,41.1353,-75.9045,United States,11319
19430,Lansing,42.5667,-76.5316,United States,11329
19429,Mexico,39.1625,-91.8711,United States,11330
19428,Tega Cay,35.039,-81.011,United States,11335
19427,Haysville,37.5649,-97.3527,United States,11338
19423,Kennebunk,43.3972,-70.5707,United States,11343
19424,Mendota Heights,44.8815,-93.14,United States,11343
19421,Doctor Phillips,28.4476,-81.4922,United States,11347
19422,Coshocton,40.2618,-81.848,United States,11347
19419,Angola,41.6433,-85.0051,United States,11352
19417,Bellmawr,39.8665,-75.0941,United States,11359
19416,Ravenna,41.1613,-81.2421,United States,11361
19414,Mount Sterling,38.0648,-83.9472,United States,11363
19413,Fairfield,41.0061,-91.9669,United States,11367
19410,Tarrytown,41.0647,-73.8673,United States,11370
19408,Snyder,32.7133,-100.9113,United States,11371
19399,Summerfield,36.1973,-79.8997,United States,11376
19396,Collegedale,35.0525,-85.0487,United States,11378
19397,Dent,39.1922,-84.6593,United States,11378
19394,East Windsor,41.9049,-72.5672,United States,11379
19390,Hillsborough,37.5573,-122.3587,United States,11387
19384,Minooka,41.4507,-88.2792,United States,11397
19382,Catskill,42.2063,-73.9435,United States,11399
19383,Los Alamitos,33.7972,-118.0594,United States,11399
19381,Salisbury Township,40.038,-75.9961,United States,11400
19378,Schiller Park,41.9586,-87.8693,United States,11403
19379,Fenton,42.7994,-83.7144,United States,11403
19375,Scottsburg,38.6851,-85.783,United States,11408
19373,Hailey,43.5141,-114.3,United States,11409
7798,Richmond Heights,25.6347,-80.372,United States,11410
19372,Woodward,36.4247,-99.4057,United States,11410
19370,East Whiteland,40.0474,-75.5547,United States,11415
7796,Signal Hill,33.8029,-118.1681,United States,11421
19367,Mack,39.1503,-84.6792,United States,11422
19366,Lyndon,38.2644,-85.5891,United States,11423
19363,Highland,38.7602,-89.681,United States,11425
19360,Byram,32.189,-90.2861,United States,11428
19356,Woods Cross,40.8731,-111.917,United States,11431
7793,River Edge,40.9268,-74.0387,United States,11435
19354,Claiborne,32.5379,-92.1981,United States,11435
19353,Port Lavaca,28.6181,-96.6278,United States,11436
19349,Elwood,40.8462,-73.3389,United States,11439
7791,Home Gardens,33.8784,-117.5116,United States,11442
19345,Elizabethtown,40.1534,-76.5991,United States,11445
19340,Webster,29.5317,-95.1188,United States,11451
19341,Hanover Township,40.6669,-75.3979,United States,11451
19338,Goulds,25.5614,-80.388,United States,11453
19339,Greentree,39.8989,-74.9614,United States,11453
19337,Chalco,41.1817,-96.1353,United States,11456
19334,Camp Pendleton South,33.2284,-117.3791,United States,11459
19333,Jackson,39.046,-82.6492,United States,11462
19329,Emmaus,40.5352,-75.4978,United States,11467
19326,Lake Los Angeles,34.6097,-117.8339,United States,11469
19320,Richland Township,40.644,-79.9579,United States,11477
19319,Hawaiian Paradise Park,19.5828,-154.9693,United States,11479
19316,Madison Heights,37.4487,-79.1057,United States,11483
19315,Bogalusa,30.7812,-89.8633,United States,11486
19313,Roma,26.4166,-99.006,United States,11490
7787,Wallington,40.8535,-74.1069,United States,11495
7786,Yeadon,39.9325,-75.2527,United States,11496
19308,Florham Park,40.7773,-74.3953,United States,11496
19305,North Middleton,40.2462,-77.2168,United States,11499
19304,Newport,35.9617,-83.1977,United States,11500
7784,Waipio,21.4143,-157.9965,United States,11508
19299,Lower Gwynedd,40.188,-75.2373,United States,11508
19297,Upper Uwchlan,40.0817,-75.7071,United States,11509
19296,Hanover,43.7155,-72.1911,United States,11512
19291,Archdale,35.9033,-79.9592,United States,11513
19292,Mamakating,41.586,-74.4951,United States,11513
19286,Bridgeton,38.7673,-90.4275,United States,11520
19280,Mount Sinai,40.9372,-73.018,United States,11529
19281,Bainbridge,30.9046,-84.5727,United States,11529
19278,Woodland Park,38.9985,-105.0594,United States,11530
19279,Spirit Lake,43.4176,-95.1109,United States,11530
19275,West Plains,36.7378,-91.868,United States,11540
19274,Martinsville,40.603,-74.5751,United States,11541
19268,Center Township,40.6483,-80.2977,United States,11551
19262,Silver City,32.7784,-108.2698,United States,11561
19263,Newport East,41.5158,-71.2878,United States,11561
19261,Ozark,31.4508,-85.6473,United States,11562
7778,View Park-Windsor Hills,33.9955,-118.3484,United States,11580
19252,Excelsior Springs,39.339,-94.24,United States,11581
19250,Chowchilla,37.1095,-120.2349,United States,11583
19248,Echelon,39.8482,-74.9957,United States,11586
19239,Annapolis Neck,38.9408,-76.4997,United States,11590
19240,Beachwood,41.4759,-81.503,United States,11590
19241,Seven Hills,41.3805,-81.6737,United States,11590
19235,North Bellport,40.7868,-72.9457,United States,11593
19228,Cedarburg,43.2991,-87.9887,United States,11603
19226,Kalaoa,19.7369,-156.0122,United States,11604
19227,Largo,38.88,-76.8289,United States,11604
19224,Brattleboro,42.8618,-72.6145,United States,11608
19219,Wyandanch,40.7467,-73.3769,United States,11612
19220,Franklin,39.5538,-84.295,United States,11612
19213,Pontiac,40.8881,-88.6414,United States,11622
19211,South Yarmouth,41.6692,-70.2005,United States,11624
19201,Travilah,39.0571,-77.2458,United States,11633
19199,Endwell,42.1185,-76.0219,United States,11641
19195,Pine Castle,28.4651,-81.374,United States,11643
19184,Putnam Valley,41.3979,-73.8368,United States,11654
19182,El Campo,29.1987,-96.2724,United States,11655
19180,Lewisburg,35.4494,-86.7897,United States,11658
19177,Carver,41.8739,-70.7563,United States,11661
19174,Brock Hall,38.8617,-76.7549,United States,11664
19172,Plano,41.6757,-88.5294,United States,11665
19170,Cascades,39.0464,-77.3874,United States,11670
19168,Dingman,41.3226,-74.9264,United States,11674
19165,Winfield,37.274,-96.9499,United States,11679
19161,Bayou Blue,29.6341,-90.6732,United States,11682
19162,Dudley,42.055,-71.9352,United States,11682
19160,Waimea,20.0124,-155.6378,United States,11687
19158,Clute,29.0256,-95.3975,United States,11690
19157,Athol,42.5841,-72.2177,United States,11691
19155,Griswold,41.5852,-71.9226,United States,11693
19151,Cocoa Beach,28.3326,-80.6274,United States,11705
19150,Glen Rock,40.9601,-74.1249,United States,11707
19149,Grafton,43.3204,-87.948,United States,11715
19148,Mendota,36.7555,-120.3776,United States,11716
19146,Elma,42.8231,-78.6371,United States,11718
19144,Cordele,31.9563,-83.7694,United States,11719
19145,Forestville,38.8518,-76.8708,United States,11719
19142,Arlington,35.2594,-89.668,United States,11728
19141,Port St. John,28.4771,-80.7874,United States,11729
19138,Wrentham,42.0513,-71.3552,United States,11734
19136,Delhi,37.4306,-120.7759,United States,11735
19135,Somerset,40.005,-79.0778,United States,11738
19133,Nanakuli,21.3892,-158.1445,United States,11742
19132,Upper Montclair,40.8428,-74.2014,United States,11744
19129,East Renton Highlands,47.4718,-122.0854,United States,11745
19126,Norfolk,42.1163,-71.3295,United States,11748
7769,Salisbury,40.7454,-73.5604,United States,11753
19118,The Pinery,39.4462,-104.7591,United States,11754
19119,Georgetown,33.3595,-79.2958,United States,11754
19115,Robstown,27.7886,-97.6685,United States,11755
19116,Miller Place,40.9374,-72.9864,United States,11755
19113,Scotts Valley,37.0555,-122.0118,United States,11757
19111,Tucson Estates,32.1792,-111.1254,United States,11758
19108,Winton,37.3854,-120.6173,United States,11761
19109,Arizona City,32.7506,-111.6707,United States,11761
19107,Wanaque,41.044,-74.29,United States,11762
19106,Florida City,25.4418,-80.4685,United States,11771
19101,Tomball,30.0951,-95.6194,United States,11778
19099,Walker Mill,38.8754,-76.8862,United States,11780
19096,Wakefield,38.823,-77.2407,United States,11782
19097,Plymouth,41.6642,-73.0263,United States,11782
7763,Newman,37.3157,-121.0211,United States,11783
19092,Urbana,39.3237,-77.3411,United States,11788
7760,Alum Rock,37.3695,-121.8241,United States,11791
19086,Bucyrus,40.8054,-82.9719,United States,11800
7758,North Wantagh,40.6983,-73.5086,United States,11802
19083,Dranesville,38.9955,-77.3693,United States,11802
19077,Smyrna,39.2936,-75.6083,United States,11813
19076,Malibu,34.0368,-118.7845,United States,11820
19075,Berkley,39.8045,-105.0281,United States,11822
19070,Valley Falls,41.9234,-71.3923,United States,11828
19066,Grants,35.1538,-107.8335,United States,11833
19065,Crestwood,38.5569,-90.3782,United States,11834
19063,Brown Deer,43.1743,-87.975,United States,11839
19064,Rapho,40.1576,-76.458,United States,11839
19061,Robertsville,40.3395,-74.2939,United States,11840
19062,Red Bank,35.1117,-85.2961,United States,11840
19057,Sandy,45.3986,-122.2692,United States,11843
7756,Clawson,42.5367,-83.1504,United States,11845
19053,Healdsburg,38.6229,-122.8651,United States,11845
19054,Lake Station,41.5729,-87.2599,United States,11845
19050,Lexington Park,38.2543,-76.4415,United States,11848
19049,Cadillac,44.2494,-85.4163,United States,11850
19046,Malvern,34.3734,-92.8205,United States,11851
19045,Otsego,42.4575,-85.6979,United States,11852
19043,Richfield,43.2372,-88.2413,United States,11854
19039,North Lebanon,40.3668,-76.4215,United States,11863
19037,Vineyard,40.3059,-111.7545,United States,11866
19033,Delavan,42.6281,-88.6324,United States,11871
19028,Weatherford,35.5384,-98.6872,United States,11883
19023,Stafford,41.9876,-72.3122,United States,11890
19022,Cottage Grove,43.7961,-123.0573,United States,11892
19019,Accokeek,38.6745,-77.0023,United States,11895
19013,Tremonton,41.7187,-112.1891,United States,11905
19012,Green River,41.5124,-109.4708,United States,11906
19009,Upper,39.2563,-74.727,United States,11909
7745,South Miami,25.7079,-80.2952,United States,11911
19006,Port Washington,43.3847,-87.8852,United States,11911
19002,Spencer,42.2471,-71.9919,United States,11913
18998,Bordentown,40.142,-74.7098,United States,11917
18995,Valencia West,32.1355,-111.1123,United States,11919
18993,Portales,34.1753,-103.3565,United States,11921
18992,Patterson,41.4849,-73.5921,United States,11922
18990,Robinson,31.4501,-97.1201,United States,11926
18988,West Deer,40.635,-79.8693,United States,11929
18985,Fairfax Station,38.7942,-77.3358,United States,11934
18983,Norwalk,41.4895,-93.6913,United States,11938
18981,Lansing,39.2428,-94.8971,United States,11949
18976,Mastic Beach,40.7679,-72.8375,United States,11953
18975,Newberry,34.2812,-81.601,United States,11954
18973,East Grand Rapids,42.9464,-85.6088,United States,11956
18972,Macclenny,30.281,-82.1252,United States,11958
18969,Greensburg,39.3515,-85.5024,United States,11960
7741,Oak Hills,45.5403,-122.8413,United States,11962
18966,Ellwood City,40.8619,-80.283,United States,11962
18967,Glenwood Springs,39.5455,-107.3346,United States,11962
7740,Red Bank,40.3481,-74.0672,United States,11966
18964,Norton,41.0294,-81.6461,United States,11966
18962,Somersworth,43.2534,-70.8856,United States,11968
18961,Garden City,43.6526,-116.2743,United States,11969
18960,Newton,41.0534,-74.7527,United States,11974
18957,Carnot-Moon,40.5187,-80.2178,United States,11982
18953,Moncks Corner,33.1631,-80.0135,United States,11986
18951,Diamond Springs,38.692,-120.8391,United States,11989
7737,Hasbrouck Heights,40.8618,-74.0741,United States,11992
18945,Jerome,42.7183,-114.5159,United States,11996
18943,Macedonia,41.3147,-81.4989,United States,12000
18941,Folkston,30.8393,-82.0073,United States,12001
18939,Spring Lake,35.1842,-78.9959,United States,12005
18931,Fulton,38.8551,-91.9511,United States,12012
18925,Damascus,45.4233,-122.4437,United States,12024
18924,Smithfield,41.8347,-111.8266,United States,12025
18922,Jupiter Farms,26.9224,-80.2187,United States,12032
18923,Riverview,42.1728,-83.1935,United States,12032
18920,Moss Bluff,30.3039,-93.2051,United States,12034
18921,Falmouth,43.7476,-70.2827,United States,12034
18918,Villas,26.5504,-81.8679,United States,12036
18919,Festus,38.2192,-90.4095,United States,12036
18916,East Bethel,45.3557,-93.2038,United States,12038
18914,Leeds,33.5429,-86.5636,United States,12040
18913,Vail,32.0217,-110.6937,United States,12044
18910,South Charleston,38.3482,-81.711,United States,12047
18907,Gatesville,31.4419,-97.7351,United States,12053
18904,La Homa,26.2773,-98.3579,United States,12054
18901,Ottawa,38.6,-95.2642,United States,12060
18900,Somerville,40.5696,-74.6092,United States,12063
18899,Bath,42.3219,-77.3083,United States,12064
18898,Weston,42.3589,-71.3001,United States,12067
18895,Minden,32.6187,-93.2762,United States,12071
18894,Sedro-Woolley,48.5112,-122.2321,United States,12072
18889,Little Chute,44.2905,-88.3206,United States,12081
18888,Rehoboth,41.8439,-71.2456,United States,12082
18887,Pepperell,42.6713,-71.6043,United States,12083
7725,Emeryville,37.8382,-122.2932,United States,12086
7723,Minnehaha,45.6577,-122.6204,United States,12092
18882,Lovington,32.9125,-103.3277,United States,12097
18883,Middle Valley,35.1877,-85.1958,United States,12097
18884,Eureka,38.5015,-90.6492,United States,12097
18880,Platteville,42.728,-90.4676,United States,12100
18875,Kingsburg,36.5245,-119.5602,United States,12108
18874,James Island,32.7353,-79.9396,United States,12109
18873,New Garden,39.8119,-75.7517,United States,12111
18868,Melissa,33.2891,-96.5573,United States,12117
7720,Westwood Lakes,25.7237,-80.3717,United States,12121
18864,Coolidge,32.9395,-111.5261,United States,12124
18860,Webb City,37.1413,-94.4676,United States,12134
18858,Freeport,28.9454,-95.3601,United States,12136
18855,Lower Pottsgrove,40.2538,-75.5975,United States,12140
18854,Harwich,41.6957,-70.0684,United States,12142
18851,Richland Township,40.2841,-78.845,United States,12148
18847,Newport,44.6242,-124.0513,United States,12155
18846,Eatontown,40.2913,-74.0558,United States,12157
18845,North Greenbush,42.6706,-73.6632,United States,12158
18844,Northlake,41.9143,-87.9054,United States,12161
18841,Lincoln City,44.9751,-124.0073,United States,12172
18839,Neosho,36.8441,-94.3756,United States,12176
18837,Lakeside,37.6133,-77.4768,United States,12180
18833,Enumclaw,47.2017,-121.9897,United States,12190
18832,Speedway,39.7937,-86.2479,United States,12193
18827,Ringwood,41.1064,-74.2749,United States,12198
18828,Jesup,31.5992,-81.8895,United States,12198
18829,Ishpeming,46.4862,-87.6658,United States,12198
18825,Athens,32.2041,-95.8321,United States,12210
18822,Amherst,41.4022,-82.2303,United States,12219
18820,Batesville,35.7687,-91.6226,United States,12220
18818,Wilmington,39.4387,-83.8184,United States,12222
18815,North Castle,41.1331,-73.695,United States,12223
18813,Beatrice,40.2737,-96.7454,United States,12226
18811,Wells Branch,30.4432,-97.6792,United States,12227
18812,West Monroe,32.512,-92.1513,United States,12227
7712,North Merrick,40.6871,-73.5615,United States,12232
18806,Elon,36.1014,-79.5085,United States,12232
18807,Palmer,42.1888,-72.3112,United States,12232
18802,North Valley,35.1736,-106.6231,United States,12242
18803,Arkansas City,37.0726,-97.0385,United States,12242
18799,Cecil,40.3147,-80.1943,United States,12245
18800,Lincolnwood,42.0054,-87.7329,United States,12245
18797,Ocean Pines,38.3825,-75.1475,United States,12246
18789,Cottonwood,34.7192,-112.0014,United States,12253
18788,Larkspur,37.9393,-122.5313,United States,12254
18786,Blythe,33.622,-114.6188,United States,12260
18782,Clayton,37.9403,-121.9301,United States,12265
18780,Poquoson,37.1318,-76.3569,United States,12271
18779,Tyngsborough,42.6662,-71.429,United States,12272
18777,Pell City,33.5609,-86.2669,United States,12275
18774,Kewanee,41.2399,-89.9263,United States,12283
18773,Lumberton,39.9569,-74.8035,United States,12287
18770,Newcastle,47.5303,-122.1633,United States,12292
18771,Highlands,41.3601,-74.0084,United States,12292
18772,New Kensington,40.5711,-79.7521,United States,12292
18764,Winchester,35.1898,-86.1074,United States,12299
18763,Mays Chapel,39.4343,-76.6516,United States,12303
18762,Leon Valley,29.4954,-98.6143,United States,12306
18760,Forrest City,35.0135,-90.7931,United States,12309
18759,Marion,35.2041,-90.2061,United States,12310
18756,Markham,41.6,-87.6905,United States,12314
18755,Winnetka,42.1064,-87.7421,United States,12316
7708,Patchogue,40.7621,-73.0185,United States,12321
18749,Gladstone,45.3864,-122.5933,United States,12324
18747,Bastrop,32.7749,-91.9058,United States,12327
18746,Massena,44.9609,-74.8339,United States,12329
18741,Orange City,28.9347,-81.2881,United States,12335
18742,Portland,36.5883,-86.5194,United States,12335
18743,Chino Valley,34.7593,-112.4107,United States,12335
18740,Derby,41.3265,-73.0833,United States,12339
18739,Terryville,40.909,-73.0492,United States,12340
18737,Gulfport,27.7463,-82.71,United States,12342
18738,North Union,39.9102,-79.6731,United States,12342
18735,New Baltimore,42.6903,-82.7398,United States,12347
18734,North Smithfield,41.9727,-71.5514,United States,12349
18732,Maltby,47.8027,-122.1044,United States,12350
18730,Holly Hill,29.2443,-81.0463,United States,12357
18729,Harrison,44.1935,-88.2941,United States,12358
18728,Holiday City-Berkeley,39.9639,-74.2787,United States,12360
18727,Blue Ash,39.248,-84.3827,United States,12372
18726,Los Alamos,35.8926,-106.2862,United States,12373
18724,Lakeland Highlands,27.9572,-81.9496,United States,12376
18721,Woolwich,39.74,-75.317,United States,12381
18722,Virginia,47.5169,-92.5128,United States,12381
18720,Corinth,34.9474,-88.5143,United States,12382
18719,Overlea,39.3642,-76.5176,United States,12384
18717,Ulster,41.9699,-74.0041,United States,12388
18715,Hammonton,39.6572,-74.7678,United States,12389
18709,Elkhorn,42.6711,-88.5377,United States,12404
18705,Logan Township,40.5263,-78.4235,United States,12414
18704,Kelso,46.1236,-122.891,United States,12417
18700,St. Peter,44.3296,-93.9659,United States,12421
18697,Coventry,41.7828,-72.3394,United States,12422
18694,Waconia,44.8412,-93.7927,United States,12428
18690,Manchester,35.463,-86.0774,United States,12433
18691,Plymouth,41.3483,-86.3187,United States,12433
18689,Shady Hills,28.4042,-82.5467,United States,12435
18683,Cornwall,41.4195,-74.054,United States,12442
18684,Sault Ste. Marie,46.4817,-84.3723,United States,12442
18685,Shepherdsville,37.9806,-85.6999,United States,12442
18680,Riverton,43.0421,-108.414,United States,12445
18677,Marshall,39.1147,-93.201,United States,12447
18675,Trophy Club,33.0038,-97.1897,United States,12451
18673,Bedford,41.3919,-81.5359,United States,12457
18670,Four Corners,29.6705,-95.6596,United States,12465
18668,Woodhaven,42.132,-83.2374,United States,12469
18666,Kingsbury,43.344,-73.5395,United States,12471
18665,Verde Village,34.7122,-111.9943,United States,12473
18660,Newington Forest,38.7371,-77.2339,United States,12476
18661,Marysville,39.1518,-121.5835,United States,12476
18662,San Anselmo,37.9821,-122.5699,United States,12476
18653,Irmo,34.1018,-81.1957,United States,12483
18652,Paris,38.2016,-84.2719,United States,12485
18648,Cheney,47.4901,-117.579,United States,12497
18649,Hopewell Township,40.5906,-80.2731,United States,12497
18645,North St. Paul,45.0137,-92.9995,United States,12506
18643,Boone,42.053,-93.877,United States,12513
18636,Palos Heights,41.6637,-87.7959,United States,12520
18628,Hudson,28.3594,-82.6888,United States,12528
18626,Cedar Grove,40.8565,-74.2287,United States,12531
18625,Endicott,42.098,-76.0639,United States,12532
18619,Hamilton Square,40.2248,-74.6526,United States,12542
7692,Pelham,40.9,-73.8064,United States,12544
18616,Jacksonville,33.8088,-85.7545,United States,12544
18614,Prairie Ridge,47.1443,-122.1408,United States,12550
18610,Truckee,39.3455,-120.1848,United States,12554
18606,Belmont,35.2211,-81.0402,United States,12558
18604,Joppatowne,39.4181,-76.3516,United States,12560
18601,Fredericksburg,30.2661,-98.8749,United States,12567
18600,Lake Wylie,35.0997,-81.0677,United States,12569
18597,Mercerville,40.236,-74.6916,United States,12574
7687,Sugarland Run,39.0309,-77.3762,United States,12576
18596,Jackson,43.4721,-110.7745,United States,12576
18595,Riviera Beach,39.1628,-76.5263,United States,12577
18593,Richmond,29.5825,-95.7602,United States,12578
7686,Lantana,26.5834,-80.0564,United States,12581
18589,Woodland Park,40.8905,-74.1945,United States,12581
18588,Panama City Beach,30.2369,-85.8775,United States,12583
18587,Grand Terrace,34.0312,-117.3132,United States,12584
18584,Florence,40.0978,-74.7886,United States,12589
18583,Oskaloosa,41.2922,-92.6403,United States,12592
18581,Minneola,28.6067,-81.7322,United States,12595
7682,Cherry Creek,39.6094,-104.8645,United States,12601
18576,Justice,41.7495,-87.8345,United States,12608
18571,Lewisboro,41.2697,-73.5827,United States,12613
18572,Windsor Locks,41.9267,-72.6544,United States,12613
18567,Yulee,30.635,-81.5678,United States,12616
18559,St. Ann,38.7266,-90.3872,United States,12629
18556,Brunswick,42.7558,-73.5903,United States,12634
18553,Lakewood Park,27.539,-80.3865,United States,12635
18554,Keokuk,40.4095,-91.403,United States,12635
7675,Clarkston,33.8117,-84.2404,United States,12637
18551,Elfers,28.214,-82.723,United States,12637
18552,New Hanover,40.3145,-75.5566,United States,12637
18550,White House,36.4648,-86.6665,United States,12638
18547,Stony Brook,40.906,-73.1278,United States,12641
18544,Lakeland,35.2585,-89.7308,United States,12642
18545,Peru,40.7594,-86.0757,United States,12642
18543,Pennsville,39.6266,-75.5089,United States,12643
18541,Prineville,44.2985,-120.8607,United States,12650
18537,Port Neches,29.9765,-93.946,United States,12655
18535,Taylorville,39.5328,-89.2804,United States,12659
18532,Commerce,33.9963,-118.1519,United States,12661
18531,Oregon,42.9253,-89.3892,United States,12664
18527,Manvel,29.4793,-95.3659,United States,12671
18528,Magalia,39.8228,-121.6078,United States,12671
18526,Choctaw,35.48,-97.2666,United States,12674
18519,Fergus Falls,46.2853,-96.076,United States,12683
18518,Herrin,37.7983,-89.0305,United States,12687
18517,Finneytown,39.2159,-84.5145,United States,12689
18513,Lansdowne,39.0846,-77.4839,United States,12696
18510,Broussard,30.1393,-91.9538,United States,12700
18509,Charlotte,42.5662,-84.8304,United States,12703
18507,German Flatts,42.9868,-74.9804,United States,12704
18503,Borger,35.6598,-101.4012,United States,12718
18501,Greenville,40.1043,-84.6209,United States,12720
18499,Dover,40.5302,-81.4805,United States,12723
18497,Elgin,30.352,-97.3879,United States,12733
18494,Wickliffe,41.6072,-81.469,United States,12744
18490,Tarboro,35.9046,-77.5563,United States,12748
18491,Medfield,42.1848,-71.305,United States,12748
7668,Wilton Manors,26.1593,-80.1395,United States,12756
18486,Gulf Shores,30.2759,-87.7013,United States,12757
18483,Othello,46.8221,-119.1652,United States,12761
18481,Glendale,43.1288,-87.9277,United States,12768
18480,Lake Tapps,47.2307,-122.1694,United States,12771
7664,University Heights,41.4948,-81.5348,United States,12797
18465,Franklin,29.7851,-91.5098,United States,12803
18462,Maryville,40.3428,-94.8701,United States,12808
18460,South Sioux City,42.4627,-96.4126,United States,12809
18459,Lilburn,33.8887,-84.1379,United States,12810
7662,Kingston,41.2652,-75.8875,United States,12812
18457,Cloquet,46.7221,-92.4923,United States,12813
18450,Cedartown,34.0223,-85.2479,United States,12819
18449,Lakeland North,47.3374,-122.2812,United States,12820
7661,Cornelius,45.519,-123.0514,United States,12822
7660,Federal Heights,39.8651,-105.0154,United States,12827
18442,Spearfish,44.4912,-103.8167,United States,12836
7659,Key Biscayne,25.6908,-80.1653,United States,12846
18437,Lynnfield,42.5356,-71.0382,United States,12847
18435,Glen Carbon,38.758,-89.983,United States,12850
18436,Parker,34.8514,-82.4512,United States,12850
18432,East Hampton,41.5696,-72.5074,United States,12856
18428,West Carrollton,39.6701,-84.2542,United States,12864
18426,West Bradford,39.9633,-75.716,United States,12869
18424,Lawrenceburg,39.0986,-84.8713,United States,12871
18421,Weigelstown,39.9843,-76.8315,United States,12879
18420,Loganville,33.8353,-83.8957,United States,12880
18418,Pine Township,40.6437,-80.0315,United States,12881
18419,Sturgis,41.7995,-85.4182,United States,12881
18417,Fallsburg,41.7391,-74.6038,United States,12882
18415,Colonial Park,40.2997,-76.8068,United States,12886
18408,Irondale,33.544,-86.6599,United States,12893
18400,Wawarsing,41.7526,-74.4172,United States,12900
7652,Ridgefield Park,40.8543,-74.0201,United States,12901
18399,Rocky Point,40.9357,-72.9364,United States,12902
18391,Mount Vernon,38.714,-77.1043,United States,12919
18386,Amity,40.2905,-75.7477,United States,12924
18385,Oakland,41.0313,-74.2408,United States,12926
7648,New Carrollton,38.9654,-76.8773,United States,12928
18382,Fort Lewis,47.0955,-122.5672,United States,12933
18383,Sharon,41.234,-80.4997,United States,12933
18379,Worthington,43.6281,-95.599,United States,12947
18377,Kittanning,40.8279,-79.5233,United States,12950
18374,Dunmore,41.4152,-75.6072,United States,12954
18372,Clinton,40.6315,-74.8553,United States,12957
18370,Lapeer,43.0447,-83.3254,United States,12959
18368,Braselton,34.1088,-83.8128,United States,12961
18367,York,43.186,-70.6661,United States,12966
18364,Spring Garden,39.9454,-76.7212,United States,12971
18363,Timberlake,37.3167,-79.2482,United States,12973
18362,Clinton,41.298,-72.53,United States,12976
18357,Forest Hill,32.6619,-97.2662,United States,12988
18356,McPherson,38.3714,-97.6605,United States,12989
7645,Stone Ridge,38.9295,-77.5553,United States,12990
18351,Bellefonte,40.9141,-77.7683,United States,12998
18347,Chatham,39.6733,-89.6938,United States,13008
18345,Oxford,41.4313,-73.135,United States,13022
18341,Newtown Township,39.992,-75.4106,United States,13039
18336,San Marino,34.1224,-118.1132,United States,13048
18335,Farmington,42.9894,-77.3087,United States,13049
18334,Suamico,44.6352,-88.0664,United States,13052
18333,Edgewood,47.2309,-122.2832,United States,13053
18331,East Milton,30.6175,-86.9636,United States,13054
18332,Davidson,35.4846,-80.8252,United States,13054
18323,New Ulm,44.3121,-94.4686,United States,13060
18321,Monfort Heights,39.1822,-84.6075,United States,13064
18320,Moody,33.5986,-86.4963,United States,13065
7635,Coatesville,39.9849,-75.8199,United States,13069
18316,Lumberton,30.2562,-94.2071,United States,13073
18317,East Greenwich,41.6362,-71.5058,United States,13073
18315,Riverdale,41.6441,-87.6365,United States,13077
18311,South Daytona,29.1656,-81.0056,United States,13080
18312,Newington,38.7358,-77.1993,United States,13080
18310,Lone Tree,39.5309,-104.871,United States,13082
7633,Ardmore,40.0033,-75.2947,United States,13083
18309,Vinings,33.8608,-84.4686,United States,13086
18308,Superior,39.9341,-105.1588,United States,13087
18306,Mahomet,40.1885,-88.3904,United States,13094
18303,Martinsville,39.4228,-86.4208,United States,13097
18302,Plover,44.4614,-89.5383,United States,13099
18301,Lahaina,20.8848,-156.6618,United States,13103
18300,Warrensville Heights,41.4363,-81.5222,United States,13108
18299,Fort Drum,44.0451,-75.7847,United States,13109
18296,Stoughton,42.9234,-89.2215,United States,13114
18297,Bellefontaine,40.3627,-83.763,United States,13114
18294,Cypress Lake,26.5391,-81.9,United States,13120
18292,North Palm Beach,26.8216,-80.0576,United States,13127
18288,Short Hills,40.7389,-74.3278,United States,13134
7628,Huntington,38.7916,-77.074,United States,13135
18283,Trenton,39.4792,-84.462,United States,13141
7626,Shorewood,43.0914,-87.8864,United States,13145
18278,Sandpoint,48.2822,-116.5613,United States,13145
18279,Loveland,39.2679,-84.2731,United States,13145
18276,Schodack,42.5297,-73.6858,United States,13146
18271,St. James,40.8761,-73.1521,United States,13155
7625,Goldenrod,28.6114,-81.2916,United States,13162
18262,Lakeland Village,33.648,-117.3706,United States,13170
18260,Artondale,47.3024,-122.6391,United States,13172
18259,Warrenville,41.821,-88.1857,United States,13174
